day,rule,regime,hour,fA,fB,fC,fD,fE,fF
11,Exp-Decay,tou,11,173004.43982291553,206092.2637692022,320020.70453679276,457728.8653334992,301859.6053250764,1125122.0072529223
11,Exp-Decay,tou,12,216129.763479496,236252.4150526992,517901.5314156125,237871.00915518776,133114.78172069337,629392.1407738983
11,Exp-Decay,tou,13,215455.49054584405,315356.5547483058,356953.1961993654,247937.93701592812,156333.96253929453,417022.8780402533
11,Exp-Decay,tou,14,212730.7680835227,382860.8578002371,275845.59229676175,253322.3366455715,160257.10932663255,345532.35026832036
11,Exp-Decay,tou,15,212531.598104593,348743.36198338517,304864.0627209049,206597.82611101947,151387.60771076338,473162.33592998254
11,Exp-Decay,tou,16,190586.81642663124,281784.48371839937,402715.29800242675,291963.1357587967,198070.08232738482,596626.346746143
11,Exp-Decay,tou,17,157743.06492965334,233315.6982209385,358248.95652392594,341886.51692960487,310672.98014858883,1123482.9719386422
11,Exp-Decay,tou,18,151590.60667840348,213365.0980111155,324761.5022071603,351721.12607739016,272139.86707209423,1478608.9644651373
11,Exp-Decay,tou,19,173105.3216032104,161058.1505593226,403650.17081579415,460461.49302677024,202707.2449179396,969981.7949367019
11,Exp-Decay,tou,20,201472.838853787,298622.2054902887,428840.4679094213,208059.44841618574,143922.49158820213,357202.9048734267
11,Exp-Decay,tou,21,298154.44365627767,329505.3978459047,134435.99926535416,94348.78312339784,36534.485673390904,118931.44602751128
11,Exp-Decay,tou,22,369237.20490242966,145322.49385103377,53967.69901774132,37538.200863024875,10301.093497855696,50416.3702059681
11,Exp-Decay,tou,23,318304.9767181536,79318.02423438853,35454.29501077099,18524.03220395949,7330.949096089049,30157.118255904013
11,Exp-Decay,tou,0,263061.22599043936,71347.3041632233,28937.703811198367,17964.53508345759,11348.536034251678,13604.72535311208
11,Exp-Decay,tou,1,263986.91799619305,46344.55741614457,24677.53336423554,16276.493569428141,8076.192119111402,18448.434306000006
11,Exp-Decay,tou,2,263547.5439422261,40765.77548950844,10987.870343590175,4376.4036470714545,4454.048643597077,21520.88799039908
11,Exp-Decay,tou,3,266432.1935077672,39401.30141916096,12984.496271380916,5441.305111221104,3420.4360175496377,21302.332721709765
11,Exp-Decay,tou,4,253821.97931492393,36768.8416366273,7048.232858888744,8778.043032747748,7561.771672501207,6789.318680028621
12,Exp-Decay,tou,5,99182.94884307445,8042.318464208346,1189.589585406131,2185.4234005348926,480.49983328984786,17.78554308809539
12,Exp-Decay,tou,6,319124.87462398806,117940.1725906587,37858.92638344335,27427.183332997516,28442.32438323306,41784.449852700884
12,Exp-Decay,tou,7,234016.03090385848,269057.6462950207,350732.04856893397,230264.5557468675,124062.84161213947,385479.4009794578
12,Exp-Decay,tou,8,157224.06030053316,174299.1707443703,254766.1442616605,316537.70072532305,249070.0760365094,2179574.2944279867
12,Exp-Decay,tou,9,115827.06997956947,161460.2757457554,253774.6205440655,178216.07160493737,187872.14844831696,3322432.586711872
12,Exp-Decay,tou,10,129694.64896869136,204246.0672131762,220656.69853587507,361654.26752503804,283767.81978824816,2320645.2040545084
12,Exp-Decay,tou,11,184622.5386983093,188737.84526425254,376753.83551598527,311363.21736889175,183242.34247465813,1295018.4713961077
12,Exp-Decay,tou,12,196260.5676865146,293806.1476491056,369586.4999522831,296404.8541227522,187298.96389571612,512251.7325818693
12,Exp-Decay,tou,13,225542.6594647058,324384.4753723769,455844.66005121864,172732.91765213155,101761.05819661616,286915.3273321094
12,Exp-Decay,tou,14,220694.83873364227,353480.328159023,348803.4401482901,190054.92245920576,74807.95892376115,300369.3420297021
