link_id,class,group,position,adt_obs,veh_day_model,implied_k,vcf_am
l_101,arterial,West,peripheral,28822,39351,0.1288404360753221,0.9507925367233945
l_955,arterial,East,boundary,30388,9126,0.19230769230769232,0.2215708511191067
l_360,arterial,West,peripheral,28195,37752,0.17045454545454544,1.1196154393507785
l_1454,arterial,East,boundary,24996,40911,0.15252621544327932,1.0951865606129274
l_2609,motorway,MWY,boundary,90000,0,0,0
l_736,arterial,CBD,inner,25748,5304,0.22058823529411764,0.10910242248693114
l_551,arterial,West,peripheral,43962,28860,0.16216216216216217,0.5251107427913837
l_1272,arterial,West,peripheral,27326,184275,0.11428571428571428,4.498404837384998
l_524,arterial,East,peripheral,24996,43953,0.15527950310559005,1.2346960403339238
l_274,arterial,East,peripheral,27324,15756,0.19801980198019803,0.4897679111237593
l_1120,arterial,CBD,inner,20224,54015,0.1299638989169675,1.827656802613059
l_536,arterial,CBD,inner,12793,28236,0.16574585635359115,1.5768282656582928
l_1282,arterial,East,peripheral,20224,56043,0.13917884481558804,1.9881741208250432
l_867,arterial,East,peripheral,12000,6084,0.19230769230769232,0.3432044060689934
l_20,arterial,East,peripheral,12000,390,0.5,0.03748469872677457
l_257,arterial,West,peripheral,28822,5460,0.21428571428571427,0.1433975439306621
l_218,arterial,West,peripheral,18012,9399,0.16597510373443983,0.389687773704729
l_1957,arterial,CBD,inner,27326,22776,0.1541095890410959,0.5162293359179659
l_1108,arterial,West,peripheral,19779,858,0.9090909090909091,0.029611789341116176
l_385,arterial,East,peripheral,15906,8619,0.20361990950226244,0.38587116821443845
l_332,arterial,CBD,inner,8479,23322,0.18394648829431437,2.03019464014519
l_2296,arterial,East,peripheral,27326,45786,0.13202725724020442,1.0590321130497977
l_1988,arterial,East,boundary,12259,2652,0.36764705882352944,0.15390151123446869
l_231,arterial,West,peripheral,43962,13494,0.15895953757225434,0.22484351939764616
l_1859,arterial,East,boundary,20224,56979,0.1437371663244353,2.011700287278227
l_1744,motorway,MWY,peripheral,85000,134199,0.14821272885789014,1.1495946330415605
l_1287,arterial,East,peripheral,23275,11739,0.2159468438538206,0.34521736917175055
l_1010,arterial,CBD,inner,27326,45864,0.1360544217687075,1.0645077061150474
l_149,arterial,East,peripheral,12000,1170,0.3333333333333333,0.0577442712425361
l_427,arterial,East,peripheral,9369,5616,0.20833333333333334,0.3947677388614913
l_1721,arterial,CBD,inner,12793,1131,0.3448275862068966,0.05049279084486309
l_1055,arterial,East,peripheral,25748,41496,0.16447368421052633,1.1506253595213145
l_2601,arterial,CBD,inner,30388,20163,0.1450676982591876,0.48552146658160444
l_1836,motorway,MWY,peripheral,90000,110682,0.12861169837914024,0.9019037192462334
l_566,arterial,East,peripheral,15481,26949,0.1808972503617945,1.4126563320585814
l_1690,motorway,MWY,peripheral,90000,27378,0.14245014245014245,0.2301108039029126
l_153,arterial,West,peripheral,43962,19500,0.18,0.34624194185426194
l_47,arterial,East,peripheral,9627,7332,0.18617021276595744,0.46317355614676015
l_236,arterial,East,peripheral,15481,36933,0.16367476240760295,1.8397016371456536
l_476,arterial,CBD,inner,13785,5265,0.25925925925925924,0.324075172753778
l_41,arterial,CBD,inner,8869,7059,0.22099447513812154,0.516738289394842
l_842,arterial,West,peripheral,30484,134472,0.14936194895591648,3.6336547790523377
l_2258,motorway,MWY,peripheral,90000,429,1.3636363636363635,0.005089914264133969
l_2142,motorway,MWY,peripheral,95000,160446,0.13125911521633446,1.2893256599447762
l_373,arterial,East,boundary,24996,35763,0.14721919302071973,0.9173835521358018
l_1782,arterial,East,boundary,20224,53703,0.13435003631082063,1.7953111671319344
l_21,arterial,West,peripheral,18012,9399,0.16597510373443983,0.39049744749972737
l_900,arterial,East,peripheral,27324,14898,0.19633507853403143,0.42486190654409095
l_368,arterial,CBD,inner,16293,39156,0.14940239043824702,1.4988165174044372
l_300,arterial,West,peripheral,18012,9399,0.18672199170124482,0.3885716443952765
l_991,arterial,East,peripheral,18554,25740,0.15151515151515152,0.8881399087945879
l_259,arterial,West,peripheral,43962,26286,0.14836795252225518,0.4574028507619976
l_2590,arterial,CBD,inner,30388,8580,0.18181818181818182,0.20083674360433046
l_393,arterial,East,peripheral,18554,9282,0.21008403361344538,0.3400061119637766
l_73,arterial,West,peripheral,43962,26832,0.1816860465116279,0.4522417327051818
l_34,arterial,West,peripheral,18012,6435,0.21212121212121213,0.32394632536989293
l_162,arterial,West,peripheral,12562,9672,0.1814516129032258,0.509331140224256
l_351,arterial,West,peripheral,12562,3822,0.25510204081632654,0.2639651895469539
l_548,arterial,West,peripheral,43962,29718,0.15748031496062992,0.537897302080229
l_411,arterial,West,peripheral,12562,12597,0.18575851393188855,0.63765407636725
l_1422,arterial,CBD,inner,12793,28548,0.18442622950819673,1.5932011522047032
l_813,arterial,West,peripheral,25486,8853,0.2643171806167401,0.3340567923806588
l_2047,arterial,East,peripheral,21939,81159,0.14175876982220087,2.7398685695012017
l_1797,arterial,CBD,inner,30388,19656,0.1488095238095238,0.4875330379726305
l_622,arterial,CBD,inner,16293,22854,0.1621160409556314,0.8550090067892948
l_998,arterial,East,peripheral,8771,132795,0.13509544787077826,11.052282948964624
l_1827,arterial,East,peripheral,18554,6162,0.31645569620253167,0.3085884495213822
l_1858,arterial,CBD,inner,30388,12870,0.19696969696969696,0.23961304399783498
l_892,arterial,West,peripheral,16293,1170,0.3333333333333333,0.056976805867873244
l_245,arterial,East,peripheral,10821,37986,0.16940451745379878,2.765358803089455
l_1415,arterial,West,peripheral,30484,55497,0.12649332396345747,1.3434527326056827
l_591,arterial,East,peripheral,15481,36114,0.1673866090712743,1.7907638127809609
l_220,arterial,CBD,inner,24996,47736,0.1511437908496732,1.3292970898328902
l_65,arterial,East,peripheral,9627,9516,0.14344262295081966,0.5755952882467337
l_302,arterial,East,peripheral,10658,9594,0.22357723577235772,0.6740878610311584
l_746,arterial,CBD,inner,3000,14157,0.2066115702479339,3.4423921455184447
l_400,arterial,West,peripheral,4318,12285,0.23809523809523808,1.983610943838552
l_416,arterial,West,peripheral,16700,48672,0.1482371794871795,1.9803108166481695
l_437,arterial,West,peripheral,17823,7254,0.1881720430107527,0.3391698796687388
l_611,arterial,CBD,inner,21939,72306,0.1483279395900755,2.4634291176265415
l_499,arterial,West,peripheral,17823,49530,0.15354330708661418,2.2573052475484183
l_2643,arterial,West,peripheral,28822,6006,0.19480519480519481,0.1643147298136014
l_1769,motorway,MWY,peripheral,90000,184587,0.11409254172829073,1.447824732316831
l_648,arterial,East,boundary,8869,6357,0.24539877300613497,0.5181682186923885
l_797,arterial,West,peripheral,25486,8853,0.2643171806167401,0.3341400458326624
l_1280,arterial,West,boundary,27326,35529,0.12623490669593854,0.7799880446684525
l_2508,arterial,East,boundary,30388,5928,0.23026315789473684,0.1237067839610981
l_1758,motorway,MWY,peripheral,90000,17979,0.2386117136659436,0.17849558499155072
l_547,arterial,West,peripheral,43962,29718,0.15748031496062992,0.5378643134125896
l_1795,arterial,East,boundary,21939,41301,0.1558073654390935,1.3841124294715208
l_918,arterial,West,boundary,16293,44694,0.14397905759162305,1.708119080773266
l_2181,motorway,MWY,peripheral,90000,156,2.5,0.00127395064773693
l_2077,arterial,West,peripheral,28822,9633,0.18218623481781376,0.2708098714449919
l_1774,arterial,East,peripheral,22621,134238,0.1496223126089483,4.314451731707717
l_469,arterial,West,peripheral,18012,7137,0.2459016393442623,0.30182548771290235
l_1503,arterial,East,peripheral,18554,27534,0.1558073654390935,0.983047586246135
l_1371,arterial,East,boundary,12793,28236,0.16574585635359115,1.5775073394817907
l_2400,arterial,West,peripheral,30484,38844,0.14558232931726908,0.9446386292879753
l_2491,arterial,CBD,inner,20224,54015,0.13357400722021662,1.8279681201316833
l_1191,arterial,West,peripheral,30484,53079,0.12858192505510654,1.2854674358018294
l_777,arterial,West,peripheral,16700,15873,0.1597051597051597,0.5213465439789975
l_682,arterial,West,peripheral,16734,12441,0.18808777429467086,0.5692232881068816
l_28,arterial,West,peripheral,28822,7020,0.2222222222222222,0.1916406425513204
l_729,arterial,CBD,inner,16204,25350,0.18461538461538463,1.2709604759436837
l_403,arterial,East,peripheral,12000,4056,0.33653846153846156,0.2303543735554685
l_2320,motorway,MWY,peripheral,90000,19188,0.1524390243902439,0.1628127360863742
l_391,arterial,CBD,inner,3000,15522,0.20100502512562815,3.7090794638396143
l_1868,arterial,CBD,inner,30388,19344,0.16129032258064516,0.484770915798256
l_868,arterial,East,peripheral,27324,23478,0.15780730897009967,0.5972504687572925
l_2084,motorway,MWY,peripheral,85000,134199,0.14821272885789014,1.1498292738448181
l_1186,motorway,MWY,peripheral,95000,52962,0.15463917525773196,0.4418530691254121
l_2537,motorway,MWY,boundary,90000,160407,0.12399708242159008,1.255248525824307
l_196,arterial,West,peripheral,43962,14352,0.16304347826086957,0.24188459819316135
l_874,arterial,West,peripheral,16700,16497,0.16548463356973994,0.5813544098445131
l_2031,arterial,East,boundary,20224,56355,0.1384083044982699,2.004211916505252
l_2662,arterial,West,peripheral,28195,37596,0.16597510373443983,1.1214218073285906
l_1254,arterial,West,peripheral,8296,13221,0.13274336283185842,1.0115666729168578
l_329,arterial,CBD,inner,25748,13260,0.19117647058823528,0.4110079719074565
l_817,arterial,East,peripheral,27324,14898,0.19633507853403143,0.42483307596812536
l_693,arterial,West,peripheral,43962,13611,0.20057306590257878,0.25328808077373516
l_1388,arterial,East,boundary,12615,40287,0.16456921587608905,2.3904133064528006
l_2309,arterial,West,peripheral,12000,19227,0.14198782961460446,1.2459164270961294
l_1338,arterial,East,peripheral,12615,5772,0.23648648648648649,0.3445695512205277
l_1789,arterial,East,peripheral,21939,76284,0.14314928425357873,2.576417752356224
l_1452,arterial,CBD,inner,12259,5733,0.272108843537415,0.3431193311787399
l_671,arterial,East,peripheral,21939,33813,0.14994232987312572,1.1136414100769367
l_6,arterial,West,peripheral,12562,13923,0.15406162464985995,0.7707656459829322
l_1285,arterial,East,boundary,23275,11739,0.2159468438538206,0.34514415873118204
l_123,arterial,West,peripheral,12562,11349,0.18900343642611683,0.5944441396308255
l_2030,arterial,East,boundary,20224,56355,0.1384083044982699,2.004086672797719
l_826,arterial,East,peripheral,18554,6708,0.1744186046511628,0.26421111605798836
l_45,arterial,East,peripheral,9627,8736,0.15625,0.521258895150871
l_292,arterial,West,peripheral,43962,24336,0.15224358974358973,0.43000278468248215
l_2137,motorway,MWY,peripheral,90000,0,0,0
l_910,arterial,East,peripheral,9354,31668,0.17857142857142858,2.7583145994138656
l_560,arterial,West,peripheral,43962,14118,0.16574585635359115,0.21993519451908192
l_111,arterial,East,peripheral,34625,14742,0.21164021164021163,0.3379001613214665
l_2180,motorway,MWY,peripheral,95000,146445,0.1384820239680426,1.2235093381822255
l_344,arterial,West,peripheral,16734,12207,0.19169329073482427,0.5684757666378808
l_1450,arterial,CBD,inner,12259,8814,0.19911504424778761,0.48182941509467947
l_926,arterial,CBD,inner,24996,39585,0.15763546798029557,1.0688641083152834
l_1793,arterial,East,peripheral,21939,42081,0.15755329008341057,1.3993166391112588
l_992,arterial,East,peripheral,10821,43602,0.1475849731663685,3.0952846113957486
l_852,arterial,East,peripheral,15906,44421,0.1360842844600527,2.111503393922714
l_362,arterial,West,peripheral,28195,37596,0.17116182572614108,1.1225560101298049
l_46,arterial,CBD,inner,24996,35217,0.13842746400885936,0.9169333457616736
l_2671,motorway,MWY,peripheral,90000,1248,0.3125,0.006697315942076846
l_114,arterial,East,boundary,24996,43953,0.15084294587400177,1.2354757340449982
l_2151,motorway,MWY,peripheral,90000,185211,0.12107812170983365,1.4315615205438292
l_1176,arterial,West,peripheral,34625,468,0.8333333333333334,0.010198089749930625
l_463,arterial,West,peripheral,16293,3510,0.2222222222222222,0.124047851614778
l_656,arterial,East,peripheral,9369,6630,0.17647058823529413,0.4489468780909863
l_200,arterial,CBD,inner,24996,35919,0.1465798045602606,0.9390262216268785
l_525,arterial,East,peripheral,24996,43953,0.15527950310559005,1.2354200737979522
l_104,arterial,West,peripheral,12562,15951,0.1466992665036675,0.9344462020710853
l_435,arterial,East,peripheral,9369,6630,0.17647058823529413,0.44886810190578164
l_371,arterial,CBD,inner,25748,4719,0.24793388429752067,0.12289123701412871
l_1869,motorway,MWY,peripheral,90000,110487,0.15531238969290503,1.0379930638097485
l_486,arterial,East,peripheral,27324,15912,0.1715686274509804,0.45444911126310195
l_97,arterial,East,peripheral,15481,23985,0.1951219512195122,1.2979463598344516
l_2398,motorway,MWY,peripheral,90000,114582,0.15486725663716813,1.046105889865486
l_434,arterial,East,peripheral,27324,69030,0.14124293785310735,1.863655629586377
l_338,arterial,East,peripheral,15481,23517,0.19900497512437812,1.243778429174057
l_74,arterial,West,peripheral,28822,33189,0.12925969447708577,0.8110261179923862
l_191,arterial,West,peripheral,28822,6240,0.21875,0.1841150822149124
l_749,arterial,West,peripheral,16734,23634,0.1485148514851485,1.133867875503702
l_2291,motorway,MWY,boundary,90000,188409,0.12316290623059407,1.443307306433837
l_1554,motorway,MWY,inner,90000,1716,0.3409090909090909,0.00975114348939589
l_751,arterial,East,peripheral,27324,15678,0.1865671641791045,0.3687671527728128
l_52,arterial,East,peripheral,24996,43953,0.15527950310559005,1.234474869222377
l_1567,motorway,MWY,peripheral,95000,97032,0.1607717041800643,0.8409147211148744
l_1860,arterial,East,boundary,6446,12753,0.1529051987767584,1.1426647134700756
l_2547,arterial,West,peripheral,8296,8268,0.21226415094339623,0.7431087013904314
l_2069,arterial,CBD,inner,12793,19695,0.1782178217821782,1.1099614375413664
l_576,arterial,CBD,inner,16700,20475,0.21904761904761905,0.8634625186584454
l_561,arterial,West,peripheral,16734,21060,0.16666666666666666,1.0319035534065581
l_269,arterial,West,peripheral,17823,45318,0.15060240963855423,2.1183145449325362
l_909,arterial,CBD,inner,38827,11115,0.19298245614035087,0.21372590879170875
l_448,arterial,West,peripheral,19825,38532,0.1417004048582996,1.3338549970446874
l_1486,arterial,West,peripheral,19825,43524,0.1478494623655914,1.5062957817638625
l_2131,arterial,East,peripheral,30388,156,1.25,0.004085449211550507
l_17,arterial,CBD,inner,12259,8307,0.25821596244131456,0.5206426687367665
l_831,arterial,West,peripheral,9523,15249,0.16624040920716113,1.0988572450523286
l_2228,arterial,CBD,inner,27326,11583,0.20202020202020202,0.3195243241444193
l_883,arterial,West,peripheral,17823,30927,0.15132408575031525,1.4003248201242773
l_1672,arterial,East,boundary,9523,20241,0.2023121387283237,1.4412991532296708
l_85,arterial,West,peripheral,15177,5109,0.3053435114503817,0.23650144705799336
l_210,arterial,West,peripheral,18012,8697,0.17937219730941703,0.36915461662986776
l_915,arterial,West,peripheral,30484,135837,0.14786103933390754,3.5988570888256946
l_827,arterial,West,peripheral,19825,38766,0.1358148893360161,1.3402523699952502
l_2511,motorway,MWY,peripheral,85000,38610,0.20202020202020202,0.39335726863439313
l_1781,arterial,CBD,inner,20224,53703,0.13071895424836602,1.7958124862717975
