id,start,end,maxspeed,streetName,junction
l_2257,n_id1196,n_id1191,50 km/h,Park Road,None
l_2258,n_id541,n_id531,80 km/h,Exit 424D Helensville,None
l_2259,n_id331,n_id323,40 km/h,Ponsonby Road,None
l_2260,n_id698,n_id691,40 km/h,Hobson Street,None
l_2261,n_id930,n_id925,30 km/h,Symonds Street,None
l_2262,n_id1160,n_id1130,30 km/h,Symonds Street,None
l_2263,n_id1401,n_id1407,50 km/h,The Strand,None
l_2264,n_id574,n_id595,30 km/h,Hopetoun Street,None
l_2265,n_id1244,n_id1233,30 km/h,Quay Street,None
l_2266,n_id134,n_id133,80 km/h,Shelly Beach Road,None
l_2267,n_id232,n_id237,50 km/h,Bond Street,None
l_2268,n_id690,n_id670,40 km/h,Fanshawe Street,None
l_2269,n_id847,n_id860,30 km/h,Queen Street,None
l_2270,n_id520,n_id539,50 km/h,New North Road Interchange,None
l_2271,n_id1041,n_id1032,50 km/h,Grafton Road,None
l_2272,n_id1024,n_id1036,50 km/h,Khyber Pass Road,None
l_2273,n_id405,n_id410,30 km/h,Beaumont Street,None
l_2274,n_id540,n_id550,50 km/h,Newton Road,None
l_2275,n_id1374,n_id1379,50 km/h,Parnell Rise,None
l_2276,n_id709,n_id691,40 km/h,Hobson Street,None
l_2277,n_id1226,n_id1231,30 km/h,Waterloo Quadrant,None
l_2278,n_id1529,n_id1527,50 km/h,Gladstone Road,None
l_2279,n_id217,n_id216,40 km/h,Ponsonby Road,None
l_2280,n_id225,n_id232,50 km/h,Bond Street,None
l_2281,n_id1126,n_id1123,50 km/h,Grafton Road,None
l_2282,n_id1360,n_id1364,50 km/h,Khyber Pass Road,None
l_2283,n_id412,n_id404,80 km/h,Northern Motorway,None
l_2284,n_id602,n_id599,30 km/h,Halsey Street,None
l_2285,n_id780,n_id770,40 km/h,Fanshawe Street,None
l_2286,n_id1441,n_id1443,50 km/h,The Strand,None
l_2287,n_id559,n_id615,80 km/h,Exit 4C Southern Motorway,None
l_2288,n_id339,n_id333,30 km/h,College Hill,None
l_2289,n_id494,n_id502,60 km/h,Ian McKinnon Drive,None
l_2290,n_id769,n_id764,30 km/h,Upper Queen Street,None
l_2291,n_id526,n_id544,80 km/h,Northern Motorway,None
l_2292,n_id1339,n_id1337,30 km/h,Quay Street,None
l_2293,n_id361,n_id357,50 km/h,Great North Road,None
l_2294,n_id38,n_id35,50 km/h,Great North Road,None
l_2295,n_id369,n_id353,30 km/h,Victoria Street W,None
l_2296,n_id751,n_id742,40 km/h,Hobson Street,None
l_2297,n_id478,n_id467,60 km/h,Ian McKinnon Drive,None
l_2298,n_id911,n_id908,50 km/h,Nugent Street,None
l_2299,n_id1463,n_id1462,50 km/h,Parnell Road,None
l_2300,n_id471,n_id477,30 km/h,Wellington Street,None
l_2301,n_id993,n_id970,50 km/h,Grafton Road,None
l_2302,n_id832,n_id815,30 km/h,Upper Queen Street,None
l_2303,n_id613,n_id623,60 km/h,Ian McKinnon Drive,None
l_2304,n_id187,n_id195,50 km/h,Bond Street,None
l_2305,n_id547,n_id536,30 km/h,Victoria Street W,None
l_2306,n_id232,n_id295,80 km/h,Northwestern Motorway,None
l_2307,n_id130,n_id125,50 km/h,Jervois Road,None
l_2308,n_id929,n_id921,50 km/h,Nugent Street,None
l_2309,n_id92,n_id94,50 km/h,Entry 423 Curran Street,None
l_2310,n_id991,n_id986,30 km/h,Symonds Street,None
l_2311,n_id810,n_id807,50 km/h,Symonds Street,None
l_2312,n_id438,n_id441,80 km/h,Exit 424C Port And 424D Helensville,None
l_2313,n_id934,n_id943,30 km/h,Lower Hobson Street,None
l_2314,n_id106,n_id105,50 km/h,Great North Road,None
l_2315,n_id414,n_id436,30 km/h,Beaumont Street,None
l_2316,n_id1506,n_id1509,50 km/h,Tamaki Drive,None
l_2317,n_id1070,n_id1060,50 km/h,Grafton Road,None
l_2318,n_id933,n_id929,50 km/h,Nugent Street,None
l_2319,n_id536,n_id528,30 km/h,Victoria Street W,None
l_2320,n_id94,n_id97,80 km/h,Entry 423 Curran Street,None
l_2321,n_id357,n_id345,50 km/h,Great North Road,None
l_2322,n_id545,n_id542,80 km/h,Exit 427 Nelson Street,None
l_2323,n_id550,n_id558,50 km/h,Newton Road,None
l_2324,n_id224,n_id220,40 km/h,Ponsonby Road,None
l_2325,n_id950,n_id931,30 km/h,Symonds Street,None
l_2326,n_id1222,n_id1214,50 km/h,Grafton Road,None
l_2327,n_id1062,n_id1065,80 km/h,Southern Motorway,None
l_2328,n_id1205,n_id1206,26 km/h,Grafton Road,None
l_2329,n_id506,n_id519,30 km/h,Wellington Street,None
l_2330,n_id1037,n_id1023,30 km/h,Quay Street,None
l_2331,n_id126,n_id121,50 km/h,Great North Road,None
l_2332,n_id936,n_id952,50 km/h,Khyber Pass Road,None
l_2333,n_id764,n_id758,50 km/h,Upper Queen Street,None
l_2334,n_id1147,n_id1139,50 km/h,Wellesley Street E,None
l_2335,n_id806,n_id782,30 km/h,Cook Street,None
l_2336,n_id1321,n_id1318,30 km/h,Quay Street,None
l_2337,n_id610,n_id598,30 km/h,Victoria Street W,None
l_2338,n_id166,n_id167,50 km/h,Shelly Beach Road,None
l_2339,n_id354,n_id348,40 km/h,Ponsonby Road,None
l_2340,n_id491,n_id513,80 km/h,Northern Motorway,None
l_2341,n_id1247,n_id1244,30 km/h,Quay Street,None
l_2342,n_id1054,n_id1062,80 km/h,Southern Motorway,None
l_2343,n_id721,n_id735,60 km/h,Ian McKinnon Drive,None
l_2344,n_id819,n_id829,50 km/h,Alex Evans Street,None
l_2345,n_id1532,n_id1530,50 km/h,Gladstone Road,None
l_2346,n_id1254,n_id1243,80 km/h,Northwestern Motorway,None
l_2347,n_id341,n_id344,30 km/h,Beaumont Street,None
l_2348,n_id99,n_id96,50 km/h,Curran Street,None
l_2349,n_id583,n_id568,18 km/h,Wellesley Street W,None
l_2350,n_id648,n_id644,22 km/h,Wellesley Street W,None
l_2351,n_id589,n_id573,30 km/h,Karangahape Road,None
l_2352,n_id227,n_id224,40 km/h,Ponsonby Road,None
l_2353,n_id375,n_id390,80 km/h,Northern Motorway,None
l_2354,n_id144,n_id155,50 km/h,Shelly Beach Road,None
l_2355,n_id1468,n_id1463,50 km/h,Parnell Road,None
l_2356,n_id70,n_id68,50 km/h,Great North Road,None
l_2357,n_id137,n_id134,80 km/h,Shelly Beach Road,None
l_2358,n_id815,n_id802,30 km/h,Upper Queen Street,None
l_2359,n_id242,n_id239,50 km/h,Richmond Road,None
l_2360,n_id733,n_id737,40 km/h,Nelson Street,None
l_2361,n_id852,n_id841,30 km/h,Queen Street,None
l_2362,n_id109,n_id107,50 km/h,Jervois Road,None
l_2363,n_id1288,n_id1273,30 km/h,Quay Street,None
l_2364,n_id644,n_id634,23 km/h,Wellesley Street W,None
l_2365,n_id982,n_id975,40 km/h,Fanshawe Street,None
l_2366,n_id443,n_id428,30 km/h,Victoria Street W,None
l_2367,n_id1370,n_id1377,50 km/h,Khyber Pass Road,None
l_2368,n_id627,n_id616,30 km/h,Halsey Street,None
l_2369,n_id1397,n_id1395,50 km/h,Broadway,None
l_2370,n_id541,n_id532,80 km/h,Exit 424C Port,None
l_2371,n_id944,n_id941,50 km/h,Grafton Road,None
l_2372,n_id1125,n_id1105,30 km/h,Quay Street,None
l_2373,n_id342,n_id335,30 km/h,Hepburn Street,None
l_2374,n_id505,n_id497,30 km/h,Victoria Street W,None
l_2375,n_id413,n_id406,80 km/h,Northern Motorway,None
l_2376,n_id696,n_id699,30 km/h,Pitt Street,None
l_2377,n_id916,n_id936,50 km/h,Khyber Pass Road,None
l_2378,n_id186,n_id184,40 km/h,Ponsonby Road,None
l_2379,n_id973,n_id980,30 km/h,Quay Street,None
l_2380,n_id555,n_id549,30 km/h,Karangahape Road,None
l_2381,n_id943,n_id946,30 km/h,Lower Hobson Street,None
l_2382,n_id995,n_id987,30 km/h,Fanshawe Street,None
l_2383,n_id1026,n_id1007,50 km/h,Grafton Road,None
l_2384,n_id473,n_id459,40 km/h,Fanshawe Street,None
l_2385,n_id1382,n_id1386,50 km/h,Khyber Pass Road,None
l_2386,n_id529,n_id531,80 km/h,Entry 4 Hobson Street,None
l_2387,n_id1075,n_id1082,50 km/h,Park Road,None
l_2388,n_id1369,n_id1366,50 km/h,Quay Street,None
l_2389,n_id989,n_id1000,50 km/h,Khyber Pass Road,None
l_2390,n_id281,n_id279,50 km/h,New North Road,None
l_2391,n_id1418,n_id1423,50 km/h,The Strand,None
l_2392,n_id905,n_id858,40 km/h,Fanshawe Street,None
l_2393,n_id1379,n_id1385,50 km/h,Parnell Rise,None
l_2394,n_id841,n_id847,30 km/h,Queen Street,None
l_2395,n_id986,n_id976,30 km/h,Symonds Street,None
l_2396,n_id1066,n_id1075,50 km/h,Park Road,None
l_2397,n_id817,n_id779,80 km/h,Southern Motorway,None
l_2398,n_id1083,n_id1087,80 km/h,Entry 430 Khyber Pass Road,None
l_2399,n_id556,n_id512,40 km/h,Fanshawe Street,None
l_2400,n_id431,n_id430,60 km/h,Ian McKinnon Drive,None
l_2401,n_id96,n_id95,50 km/h,Curran Street,None
l_2402,n_id1102,n_id1106,30 km/h,Symonds Street,None
l_2403,n_id1268,n_id1255,30 km/h,Quay Street,None
l_2404,n_id634,n_id608,21 km/h,Wellesley Street W,None
l_2405,n_id1123,n_id1115,50 km/h,Grafton Road,None
l_2406,n_id211,n_id202,50 km/h,College Hill,None
l_2407,n_id1329,n_id1332,30 km/h,Beach Road,None
l_2408,n_id1517,n_id1516,50 km/h,Gladstone Road,None
l_2409,n_id1364,n_id1370,50 km/h,Khyber Pass Road,None
l_2410,n_id726,n_id706,30 km/h,Wellesley Street W,None
l_2411,n_id246,n_id236,50 km/h,Great North Road,None
l_2412,n_id1328,n_id1336,50 km/h,Khyber Pass Road,None
l_2413,n_id1273,n_id1268,30 km/h,Quay Street,None
l_2414,n_id1315,n_id1317,30 km/h,Beach Road,None
l_2415,n_id532,n_id534,80 km/h,Exit 424C Port,None
l_2416,n_id533,n_id542,80 km/h,Exit 424D Helensville,None
l_2417,n_id867,n_id863,50 km/h,Symonds Street,None
l_2418,n_id384,n_id380,30 km/h,Karangahape Road,None
l_2419,n_id396,n_id384,30 km/h,Karangahape Road,None
l_2420,n_id65,n_id62,50 km/h,Jervois Road,None
l_2421,n_id1496,n_id1500,50 km/h,Ayr Street,None
l_2422,n_id406,n_id419,80 km/h,Northern Motorway,None
l_2423,n_id865,n_id859,80 km/h,Southern Motorway,None
l_2424,n_id557,n_id542,80 km/h,Northern Motorway,None
l_2425,n_id689,n_id705,40 km/h,Nelson Street,None
l_2426,n_id1337,n_id1321,30 km/h,Quay Street,None
l_2427,n_id677,n_id689,40 km/h,Nelson Street,None
l_2428,n_id619,n_id610,30 km/h,Victoria Street W,None
l_2429,n_id565,n_id596,80 km/h,Northern Motorway,None
l_2430,n_id1473,n_id1472,50 km/h,Parnell Road,None
l_2431,n_id502,n_id525,60 km/h,Ian McKinnon Drive,None
l_2432,n_id562,n_id547,30 km/h,Victoria Street W,None
l_2433,n_id945,n_id944,50 km/h,Grafton Road,None
l_2434,n_id863,n_id855,50 km/h,Symonds Street,None
l_2435,n_id1007,n_id993,50 km/h,Grafton Road,None
l_2436,n_id641,n_id647,40 km/h,Nelson Street,None
l_2437,n_id254,n_id250,50 km/h,Sandringham Road,None
l_2438,n_id115,n_id113,50 km/h,Jervois Road,None
l_2439,n_id145,n_id149,50 km/h,Shelly Beach Road,None
l_2440,n_id432,n_id438,80 km/h,Exit 424C Port And 424D Helensville,None
l_2441,n_id1261,n_id1278,50 km/h,Carlton Gore Road,None
l_2442,n_id359,n_id371,30 km/h,Beaumont Street,None
l_2443,n_id632,n_id641,40 km/h,Nelson Street,None
l_2444,n_id417,n_id400,30 km/h,Karangahape Road,None
l_2445,n_id1191,n_id1189,50 km/h,Park Road,None
l_2446,n_id1108,n_id1113,30 km/h,Wellesley Street E,None
l_2447,n_id1509,n_id1511,50 km/h,Tamaki Drive,None
l_2448,n_id914,n_id905,40 km/h,Fanshawe Street,None
l_2449,n_id467,n_id464,60 km/h,Ian McKinnon Drive,None
l_2450,n_id586,n_id585,30 km/h,Halsey Street,None
l_2451,n_id829,n_id849,50 km/h,Alex Evans Street,None
l_2452,n_id843,n_id817,80 km/h,Southern Motorway,None
l_2453,n_id512,n_id493,40 km/h,Fanshawe Street,None
l_2454,n_id131,n_id126,50 km/h,Great North Road,None
l_2455,n_id235,n_id230,80 km/h,Northern Motorway,None
l_2456,n_id576,n_id613,60 km/h,Ian McKinnon Drive,None
l_2457,n_id463,n_id470,80 km/h,Northwestern Motorway,None
l_2458,n_id544,n_id565,80 km/h,Northern Motorway,None
l_2459,n_id635,n_id633,30 km/h,Halsey Street,None
l_2460,n_id1347,n_id1351,50 km/h,Carlton Gore Road,None
l_2461,n_id1081,n_id1083,80 km/h,Entry 430 Khyber Pass Road,None
l_2462,n_id795,n_id786,40 km/h,Hobson Street,None
l_2463,n_id340,n_id341,30 km/h,Beaumont Street,None
l_2464,n_id767,n_id751,30 km/h,Cook Street,None
l_2465,n_id1193,n_id1203,30 km/h,Waterloo Quadrant,None
l_2466,n_id1410,n_id1400,50 km/h,Quay Street,None
l_2467,n_id285,n_id281,50 km/h,New North Road,None
l_2468,n_id910,n_id900,80 km/h,Southern Motorway,None
l_2469,n_id125,n_id118,50 km/h,Jervois Road,None
l_2470,n_id507,n_id559,80 km/h,Exit 4C Southern Motorway,None
l_2471,n_id468,n_id455,50 km/h,Newton Road,None
l_2472,n_id692,n_id659,18 km/h,Wellesley Street W,None
l_2473,n_id531,n_id534,80 km/h,Exit 424D Helensville,None
l_2474,n_id1388,n_id1387,50 km/h,Broadway,None
l_2475,n_id1235,n_id1241,50 km/h,Khyber Pass Road,None
l_2476,n_id672,n_id619,30 km/h,Victoria Street W,None
l_2477,n_id616,n_id609,30 km/h,Halsey Street,None
l_2478,n_id215,n_id211,50 km/h,College Hill,None
l_2479,n_id364,n_id434,50 km/h,New North Road,None
l_2480,n_id1251,n_id1263,50 km/h,Khyber Pass Road,None
l_2481,n_id1423,n_id1428,50 km/h,The Strand,None
l_2482,n_id528,n_id518,30 km/h,Victoria Street W,None
l_2483,n_id757,n_id765,50 km/h,Newton Road,None
l_2484,n_id1263,n_id1269,50 km/h,Khyber Pass Road,None
l_2485,n_id392,n_id403,40 km/h,Northern Motorway,None
l_2486,n_id1135,n_id1125,30 km/h,Quay Street,None
l_2487,n_id138,n_id142,50 km/h,Shelly Beach Road,None
l_2488,n_id1225,n_id1186,30 km/h,Quay Street,None
l_2489,n_id346,n_id350,30 km/h,Beaumont Street,None
l_2490,n_id1110,n_id1106,30 km/h,Symonds Street,None
l_2491,n_id801,n_id780,40 km/h,Fanshawe Street,None
l_2492,n_id1342,n_id1344,50 km/h,Khyber Pass Road,None
l_2493,n_id1472,n_id1468,50 km/h,Parnell Road,None
l_2494,n_id1241,n_id1251,50 km/h,Khyber Pass Road,None
l_2495,n_id716,n_id690,40 km/h,Fanshawe Street,None
l_2496,n_id107,n_id104,50 km/h,Jervois Road,None
l_2497,n_id408,n_id412,80 km/h,Northern Motorway,None
l_2498,n_id300,n_id293,40 km/h,Ponsonby Road,None
l_2499,n_id340,n_id338,30 km/h,Beaumont Street,None
l_2500,n_id608,n_id583,18 km/h,Wellesley Street W,None
l_2501,n_id1491,n_id1493,50 km/h,Saint Stephens Avenue,None
l_2502,n_id1231,n_id1234,30 km/h,Waterloo Quadrant,None
l_2503,n_id510,n_id520,50 km/h,New North Road Interchange,None
l_2504,n_id742,n_id738,40 km/h,Hobson Street,None
l_2505,n_id601,n_id587,30 km/h,Cook Street,None
l_2506,n_id86,n_id76,50 km/h,Jervois Road,None
l_2507,n_id455,n_id440,50 km/h,Newton Road,None
l_2508,n_id959,n_id973,30 km/h,Quay Street,None
l_2509,n_id749,n_id757,50 km/h,Newton Road,None
l_2510,n_id1097,n_id1103,30 km/h,Wellesley Street E,None
l_2511,n_id25,n_id29,80 km/h,Northwestern Motorway,None
l_2512,n_id526,n_id519,80 km/h,Northern Motorway,None
l_2513,n_id356,n_id359,30 km/h,Beaumont Street,None
l_2514,n_id167,n_id169,50 km/h,Shelly Beach Road,None
l_2515,n_id545,n_id533,80 km/h,Exit 4B Nelson Street,None
l_2516,n_id1239,n_id1261,50 km/h,Carlton Gore Road,None
l_2517,n_id1119,n_id1124,30 km/h,Customs Street E,None
l_2518,n_id1341,n_id1343,50 km/h,Parnell Rise,None
l_2519,n_id214,n_id210,40 km/h,Ponsonby Road,None
l_2520,n_id706,n_id692,30 km/h,Wellesley Street W,None
l_2521,n_id711,n_id672,30 km/h,Victoria Street W,None
l_2522,n_id1118,n_id1125,30 km/h,Quay Street,None
l_2523,n_id1480,n_id1496,50 km/h,Ayr Street,None
l_2524,n_id1000,n_id1012,50 km/h,Khyber Pass Road,None
l_2525,n_id128,n_id150,80 km/h,Northwestern Motorway,None
l_2526,n_id180,n_id177,50 km/h,Jervois Road,None
l_2527,n_id1206,n_id1211,19 km/h,Grafton Road,None
l_2528,n_id142,n_id145,50 km/h,Shelly Beach Road,None
l_2529,n_id907,n_id916,50 km/h,Khyber Pass Road,None
l_2530,n_id628,n_id637,30 km/h,Hopetoun Street,None
l_2531,n_id585,n_id580,30 km/h,Halsey Street,None
l_2532,n_id1490,n_id1483,50 km/h,Quay Street,None
l_2533,n_id198,n_id197,40 km/h,Ponsonby Road,None
l_2534,n_id56,n_id52,50 km/h,Jervois Road,None
l_2535,n_id220,n_id217,40 km/h,Ponsonby Road,None
l_2536,n_id1511,n_id1535,50 km/h,Tamaki Drive,None
l_2537,n_id390,n_id408,80 km/h,Northern Motorway,None
l_2538,n_id1358,n_id1361,50 km/h,The Strand,None
l_2539,n_id1485,n_id1491,50 km/h,Saint Stephens Avenue,None
l_2540,n_id209,n_id206,40 km/h,Ponsonby Road,None
l_2541,n_id1224,n_id1232,50 km/h,Carlton Gore Road,None
l_2542,n_id1114,n_id1128,30 km/h,Wellesley Street E,None
l_2543,n_id435,n_id431,60 km/h,Ian McKinnon Drive,None
l_2544,n_id652,n_id678,60 km/h,Ian McKinnon Drive,None
l_2545,n_id623,n_id652,60 km/h,Ian McKinnon Drive,None
l_2546,n_id759,n_id751,40 km/h,Hobson Street,None
l_2547,n_id155,n_id146,50 km/h,Shelly Beach Road,None
l_2548,n_id16,n_id14,50 km/h,Great North Road,None
l_2549,n_id890,n_id865,80 km/h,Southern Motorway,None
l_2550,n_id1049,n_id1037,30 km/h,Quay Street,None
l_2551,n_id410,n_id414,30 km/h,Beaumont Street,None
l_2552,n_id883,n_id880,30 km/h,Queen Street,None
l_2553,n_id1268,n_id1273,30 km/h,Quay Street,None
l_2554,n_id832,n_id823,30 km/h,Karangahape Road,None
l_2555,n_id878,n_id902,30 km/h,Mayoral Drive,None
l_2556,n_id387,n_id383,30 km/h,Victoria Street W,None
l_2557,n_id374,n_id377,30 km/h,Entry 424 Fanshawe Street,None
l_2558,n_id1016,n_id1021,30 km/h,Customs Street W,None
l_2559,n_id470,n_id507,80 km/h,Exit 4C Southern Motorway,None
l_2560,n_id1139,n_id1136,50 km/h,Wellesley Street E,None
l_2561,n_id598,n_id588,30 km/h,Victoria Street W,None
l_2562,n_id513,n_id522,80 km/h,Northern Motorway,None
l_2563,n_id900,n_id890,80 km/h,Southern Motorway,None
l_2564,n_id534,n_id533,80 km/h,Exit 424D Helensville,None
l_2565,n_id851,n_id842,40 km/h,Hobson Street,None
l_2566,n_id1082,n_id1096,50 km/h,Park Road,None
l_2567,n_id1333,n_id1331,30 km/h,Beach Road,None
l_2568,n_id784,n_id781,30 km/h,Upper Queen Street,None
l_2569,n_id877,n_id867,50 km/h,Symonds Street,None
l_2570,n_id365,n_id370,50 km/h,Ponsonby Road,None
l_2571,n_id793,n_id784,30 km/h,Upper Queen Street,None
l_2572,n_id8,n_id7,50 km/h,Jervois Road,None
l_2573,n_id1184,n_id1193,30 km/h,Waterloo Quadrant,None
l_2574,n_id385,n_id389,50 km/h,Newton Road,None
l_2575,n_id1469,n_id1477,50 km/h,Parnell Road,None
l_2576,n_id455,n_id468,50 km/h,Newton Road,None
l_2577,n_id1516,n_id1513,50 km/h,Gladstone Road,None
l_2578,n_id882,n_id877,50 km/h,Symonds Street,None
l_2579,n_id924,n_id888,30 km/h,Albert Street,None
l_2580,n_id216,n_id214,40 km/h,Ponsonby Road,None
l_2581,n_id353,n_id351,30 km/h,Victoria Street W,None
l_2582,n_id936,n_id933,50 km/h,Nugent Street,None
l_2583,n_id779,n_id758,80 km/h,Exit 428 Northwestern Motorway,None
l_2584,n_id1477,n_id1485,50 km/h,Saint Stephens Avenue,None
l_2585,n_id105,n_id102,50 km/h,Great North Road,None
l_2586,n_id1233,n_id1225,30 km/h,Quay Street,None
l_2587,n_id497,n_id489,30 km/h,Victoria Street W,None
l_2588,n_id231,n_id227,40 km/h,Ponsonby Road,None
l_2589,n_id253,n_id242,40 km/h,Richmond Road,None
l_2590,n_id1186,n_id1173,30 km/h,Quay Street,None
l_2591,n_id389,n_id391,50 km/h,Newton Road,None
l_2592,n_id657,n_id638,30 km/h,Cook Street,None
l_2593,n_id758,n_id748,80 km/h,Exit 428 Northwestern Motorway,None
l_2594,n_id239,n_id229,50 km/h,Richmond Road,None
l_2595,n_id7,n_id3,50 km/h,Jervois Road,None
l_2596,n_id519,n_id511,30 km/h,Wellington Street,None
l_2597,n_id1422,n_id1410,50 km/h,Quay Street,None
l_2598,n_id493,n_id473,40 km/h,Fanshawe Street,None
l_2599,n_id1094,n_id1099,30 km/h,Customs Street E,None
l_2600,n_id609,n_id602,30 km/h,Halsey Street,None
l_2601,n_id1471,n_id1456,50 km/h,Quay Street,None
l_2602,n_id913,n_id910,80 km/h,Southern Motorway,None
l_2603,n_id258,n_id246,50 km/h,Great North Road,None
l_2604,n_id617,n_id618,40 km/h,Exit 427 Nelson Street,None
l_2605,n_id358,n_id365,50 km/h,Ponsonby Road,None
l_2606,n_id1407,n_id1418,50 km/h,The Strand,None
l_2607,n_id659,n_id648,18 km/h,Wellesley Street W,None
l_2608,n_id1313,n_id1328,50 km/h,Khyber Pass Road,None
l_2609,n_id542,n_id548,80 km/h,Exit 424C Port,None
l_2610,n_id201,n_id198,40 km/h,Ponsonby Road,None
l_2611,n_id1255,n_id1247,30 km/h,Quay Street,None
l_2612,n_id1211,n_id1213,30 km/h,Grafton Road,None
l_2613,n_id150,n_id232,80 km/h,Northwestern Motorway,None
l_2614,n_id66,n_id65,50 km/h,Jervois Road,None
l_2615,n_id782,n_id767,30 km/h,Cook Street,None
l_2616,n_id451,n_id450,80 km/h,Exit 4A Northern Motorway,None
l_2617,n_id997,n_id990,30 km/h,Quay Street,None
l_2618,n_id605,n_id612,80 km/h,Exit 427 Nelson Street,None
l_2619,n_id1386,n_id1392,50 km/h,Khyber Pass Road,None
l_2620,n_id1470,n_id1480,50 km/h,Ayr Street,None
l_2621,n_id874,n_id863,80 km/h,Northwestern Motorway,None
l_2622,n_id146,n_id144,50 km/h,Shelly Beach Road,None
l_2623,n_id459,n_id398,40 km/h,Fanshawe Street,None
l_2624,n_id428,n_id406,30 km/h,Victoria Street W,None
l_2625,n_id1106,n_id1102,30 km/h,Symonds Street,None
l_2626,n_id1063,n_id1035,80 km/h,Northwestern Motorway,None
l_2627,n_id1201,n_id1205,19 km/h,Grafton Road,None
l_2628,n_id925,n_id920,30 km/h,Symonds Street,None
l_2629,n_id406,n_id407,80 km/h,Northern Motorway,None
l_2630,n_id470,n_id507,80 km/h,Northwestern Motorway,None
l_2631,n_id724,n_id711,30 km/h,Victoria Street W,None
l_2632,n_id549,n_id543,30 km/h,Karangahape Road,None
l_2633,n_id1187,n_id1160,30 km/h,Symonds Street,None
l_2634,n_id904,n_id899,40 km/h,Hobson Street,None
l_2635,n_id1366,n_id1359,30 km/h,Quay Street,None
l_2636,n_id463,n_id470,80 km/h,Exit 4C Southern Motorway,None
l_2637,n_id1317,n_id1319,30 km/h,Beach Road,None
l_2638,n_id624,n_id601,30 km/h,Cook Street,None
l_2639,n_id741,n_id744,40 km/h,Nelson Street,None
l_2640,n_id786,n_id783,40 km/h,Hobson Street,None
l_2641,n_id383,n_id378,30 km/h,Victoria Street W,None
l_2642,n_id1389,n_id1388,50 km/h,Broadway,None
l_2643,n_id515,n_id517,50 km/h,New North Road,None
l_2644,n_id1078,n_id1070,50 km/h,Grafton Road,None
l_2645,n_id1338,n_id1341,30 km/h,Parnell Rise,None
l_2646,n_id1207,n_id1235,50 km/h,Khyber Pass Road,None
l_2647,n_id23,n_id25,80 km/h,Northwestern Motorway,None
l_2648,n_id860,n_id852,30 km/h,Queen Street,None
l_2649,n_id776,n_id788,50 km/h,Mount Eden Road,None
l_2650,n_id1336,n_id1342,50 km/h,Khyber Pass Road,None
l_2651,n_id247,n_id249,50 km/h,Bond Street,None
l_2652,n_id952,n_id957,50 km/h,Khyber Pass Road,None
l_2653,n_id525,n_id551,60 km/h,Ian McKinnon Drive,None
l_2654,n_id915,n_id904,40 km/h,Hobson Street,None
l_2655,n_id415,n_id395,60 km/h,Dominion Road,None
l_2656,n_id147,n_id130,50 km/h,Jervois Road,None
l_2657,n_id897,n_id907,50 km/h,Khyber Pass Road,None
l_2658,n_id344,n_id346,30 km/h,Beaumont Street,None
l_2659,n_id1113,n_id1117,30 km/h,Symonds Street,None
l_2660,n_id1099,n_id1109,30 km/h,Customs Street E,None
l_2661,n_id611,n_id628,30 km/h,Hopetoun Street,None
l_2662,n_id182,n_id179,40 km/h,Ponsonby Road,None
l_2663,n_id771,n_id760,30 km/h,Wellesley Street W,None
l_2664,n_id1021,n_id1033,30 km/h,Customs Street W,None
l_2665,n_id377,n_id381,30 km/h,Entry 424 Fanshawe Street,None
l_2666,n_id1103,n_id1108,30 km/h,Wellesley Street E,None
l_2667,n_id551,n_id576,60 km/h,Ian McKinnon Drive,None
l_2668,n_id638,n_id631,30 km/h,Cook Street,None
l_2669,n_id1032,n_id1026,50 km/h,Grafton Road,None
l_2670,n_id1316,n_id1347,50 km/h,Carlton Gore Road,None
l_2671,n_id591,n_id593,80 km/h,Exit 424C Port And 424D Helensville,None
l_2672,n_id730,n_id733,40 km/h,Nelson Street,None
l_2673,n_id1269,n_id1290,50 km/h,Khyber Pass Road,None
l_2674,n_id260,n_id252,40 km/h,Ponsonby Road,None
l_2675,n_id805,n_id771,30 km/h,Wellesley Street W,None
l_2676,n_id400,n_id396,30 km/h,Karangahape Road,None
l_2677,n_id781,n_id774,30 km/h,Upper Queen Street,None
l_2678,n_id519,n_id491,80 km/h,Northern Motorway,None
l_2679,n_id409,n_id412,40 km/h,Northern Motorway,None
l_2680,n_id800,n_id819,50 km/h,Alex Evans Street,None
l_2681,n_id74,n_id70,50 km/h,Great North Road,None
l_2682,n_id40,n_id38,50 km/h,Great North Road,None
l_2683,n_id408,n_id409,40 km/h,Northern Motorway,None
l_2684,n_id788,n_id799,50 km/h,Mount Eden Road,None
l_2685,n_id522,n_id526,80 km/h,Northern Motorway,None
l_2686,n_id990,n_id984,30 km/h,Quay Street,None
l_2687,n_id612,n_id617,40 km/h,Exit 427 Nelson Street,None
l_2688,n_id842,n_id821,40 km/h,Hobson Street,None
l_2689,n_id840,n_id835,50 km/h,Khyber Pass Road,None
l_2690,n_id987,n_id982,30 km/h,Fanshawe Street,None
